sensor_id,temperature,humidity,gas_resistance,label
5,32.459949,34.301567,66184.078125,toro
6,32.288795,33.954594,39131.765625,toro
7,32.380192,34.348755,28861.330078,toro
0,32.51218,34.084255,56201.976562,toro
1,32.769585,33.810051,44991.210938,toro
2,32.457321,34.222328,60850.960938,toro
3,32.586941,33.71262,62683.644531,toro
4,32.840069,36.01804,64483.628906,toro
5,32.703831,35.256611,91526.632812,toro
6,32.508369,34.329597,54340.902344,toro
7,32.610928,34.567654,39421.003906,toro
1,32.91267,33.398598,61508.890625,toro
0,32.636551,33.734806,74375.359375,toro
2,32.609428,33.826962,81632.65625,toro
3,32.724232,33.361965,81632.65625,toro
4,32.954765,37.162285,85219.710938,toro
5,32.830746,36.053524,120075.046875,toro
6,32.660576,34.925869,70914.125,toro
7,32.756397,34.940083,53255.667969,toro
1,32.495758,33.17997,2935148.75,toro
0,32.218666,33.550392,3534081.0,toro
2,32.160591,33.600693,3659593.5,toro
3,32.319847,33.166748,4158375.75,toro
4,32.528389,37.359234,3606427.5,toro
5,32.427597,36.140423,8484723.0,toro
6,32.221428,34.997643,2558401.0,toro
7,32.327522,34.971554,2011787.875,toro
1,31.622467,32.547222,2793997.25,toro
2,31.25794,33.014347,3536369.5,toro
6,31.348133,34.828007,2468213.25,toro
0,31.400305,33.008266,3395647.75,toro
3,31.426214,32.569302,4011753.25,toro
4,31.580891,37.122101,3543252.5,toro
5,31.504343,35.804703,8272658.5,toro
7,31.45223,34.704483,1926622.75,toro
1,31.6052,32.044945,2614746.25,toro
2,31.252954,32.449844,3339584.25,toro
4,31.52354,34.621471,3421173.5,toro
6,31.363104,33.287514,2345262.0,toro
7,31.487341,33.361336,1818827.75,toro
0,31.472439,32.446484,3195007.75,toro
3,31.39127,31.885582,3783833.75,toro
5,31.46204,33.763378,7982460.5,toro
1,32.278667,32.034523,313341.5,toro
2,31.97607,32.462227,412404.34375,toro
4,32.209229,34.347458,449319.875,toro
6,32.041779,33.111923,343624.15625,toro
7,32.161995,33.232903,255808.140625,toro
0,32.153992,32.4659,358041.96875,toro
3,32.065239,31.943077,431976.375,toro
5,32.153854,33.566044,732999.3125,toro
1,32.542629,31.894562,308248.03125,toro
2,32.232903,32.357037,407968.125,toro
4,32.486,33.945816,449319.875,toro
6,32.311253,32.850811,338848.4375,toro
7,32.422829,33.001518,252216.75,toro
0,32.402733,32.313435,353957.84375,toro
3,32.332329,31.871063,427378.96875,toro
5,32.420132,33.20042,726756.5625,toro
0,32.52462,32.148975,349965.8125,toro
1,32.668442,31.616747,303587.3125,toro
2,32.37254,32.184387,403387.8125,toro
4,32.630619,33.54343,444927.21875,toro
6,32.433514,32.541428,336510.03125,toro
7,32.553246,32.717873,251103.484375,toro
3,32.467125,31.621044,419242.59375,toro
5,32.566959,32.898476,704991.375,toro
0,32.954945,31.962751,85304.898438,toro
1,33.149498,31.616432,69527.429688,toro
2,32.866261,32.039742,94534.710938,toro
3,32.95388,31.483959,92020.132812,toro
4,33.11684,33.169456,100019.53125,toro
6,32.93504,32.268665,82341.585938,toro
7,33.042309,32.446239,62362.972656,toro
5,33.032322,32.587444,136825.234375,toro
0,33.181301,31.728947,108681.804688,toro
1,33.386326,31.292444,87223.171875,toro
2,33.115616,31.815685,118408.882812,toro
3,33.206001,31.427639,114592.65625,toro
4,33.396111,32.770004,125000.0,toro
6,33.179569,31.943029,103853.953125,toro
7,33.290607,32.151726,78551.703125,toro
5,33.296112,32.154274,166287.75,toro
1,33.53434,30.98897,105719.59375,toro
0,33.31562,31.492373,129653.078125,toro
2,33.28019,31.572582,141828.25,toro
3,33.373249,31.072681,135521.4375,toro
4,33.558182,32.319756,148491.875,toro
6,33.331772,31.586338,123373.492188,toro
7,33.448616,31.803652,96294.90625,toro
5,33.45787,31.883678,199105.578125,toro
1,33.652756,30.700178,121788.773438,toro
0,33.402683,31.223394,149532.703125,toro
2,33.384918,31.419546,166775.25,toro
3,33.49057,30.776278,154124.015625,toro
4,33.682854,31.918592,171123.0,toro
6,33.444054,31.237963,144714.53125,toro
7,33.561474,31.474573,112999.335938,toro
1,33.206238,30.529474,9214848.0,toro
5,33.56488,31.448582,224070.015625,toro
0,32.964893,31.058599,10757715.0,toro
2,32.908653,31.330235,11373829.0,toro
3,33.04874,30.622181,11791292.0,toro
4,33.261463,31.684149,10951872.0,toro
5,33.161728,31.206011,24791376.0,toro
6,33.014885,31.033308,7822392.0,toro
7,33.127586,31.287125,6461842.0,toro
1,32.298405,30.070526,8701009.0,toro
0,32.136578,30.673117,10214464.0,toro
